1	0	0	0	0	0	0	0	0	439	826	1372	2282	3586	5787	8640	13672	20205	30838	45325	64787	91556	128422	178344	244274	
1	0	0	0	0	0	0	0	0	0	827	1372	2282	3586	5787	8640	13672	20205	30838	45764	65613	92928	130704	181930	250061	
1	0	0	0	0	0	0	0	0	0	828	1372	2282	3586	5787	8640	13672	20205	30838	45764	66440	94300	132986	185516	255848	
1	0	0	0	0	0	0	0	0	0	829	1372	2282	3586	5787	8640	13672	20205	30838	45764	67268	95672	135268	189102	261635	
1	0	0	0	0	0	0	0	0	0	830	1372	2282	3586	5787	8640	13672	20205	30838	45764	68097	97044	137550	192688	267422	
1	0	0	0	0	0	0	0	0	0	0	1373	2282	3586	5787	8640	13672	20205	30838	45764	68097	97874	138922	194970	271008	
1	0	0	0	0	0	0	0	0	0	0	1374	2282	3586	5787	8640	13672	20205	30838	45764	68097	97874	140295	197252	274594	
1	0	0	0	0	0	0	0	0	0	0	1375	2282	3586	5787	8640	13672	20205	30838	45764	68097	97874	141669	199534	278180	
1	0	0	0	0	0	0	0	0	0	0	1376	2282	3586	5787	8640	13672	20205	30838	45764	68097	97874	143044	201816	281766	
1	0	0	0	0	0	0	0	0	0	0	0	2283	3586	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	284048	
1	0	0	0	0	0	0	0	0	0	0	0	2284	3586	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	286331	
1	0	0	0	0	0	0	0	0	0	0	0	2285	3586	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	288615	
1	0	0	0	0	0	0	0	0	0	0	0	2286	3586	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	290900	
1	0	0	0	0	0	0	0	0	0	0	0	0	3587	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	290900	
1	0	0	0	0	0	0	0	0	0	0	0	0	3588	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	290900	
1	0	0	0	0	0	0	0	0	0	0	0	0	3589	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	290900	
1	0	0	0	0	0	0	0	0	0	0	0	0	3590	5787	8640	13672	20205	30838	45764	68097	97874	143044	203192	290900	
290900
